2015/04/22 04:10:00       0.0       1.4      76.8      76.8      47.9      -3.8      30.0     0.288    999999    999999
2015/04/22 04:20:00       0.0       1.4      76.8      75.8      48.8      -3.8      30.0     0.286    999999    999999
2015/04/22 04:30:00      -0.1       1.4      77.7      77.7      47.9      -3.8      31.0     0.286    999999    999999
2015/04/22 04:40:00       0.0       1.4      79.6      77.7      48.8      -3.8      31.9     0.290    999999    999999
2015/04/22 04:50:00       0.0       1.4      78.7      77.7      48.8      -4.7      31.0     0.286    999999    999999
2015/04/22 05:00:00      -0.1       1.3     104.3      36.0      77.0      12.2      31.0     0.280    999999    999999
2015/04/22 05:10:00      -0.1       1.4      79.6      78.7      49.8      -1.9      31.9     0.276    999999    999999
2015/04/22 05:20:00      -0.1       1.3      80.6      79.6      50.7      -1.9      31.9     0.282    999999    999999
2015/04/22 05:30:00      -0.1       1.1      80.6      80.6      51.6      -1.9      31.9     0.282    999999    999999
2015/04/22 05:40:00      -0.1       1.1      80.6      81.5      51.6      -1.9      31.9     0.282    999999    999999
2015/04/22 05:50:00       0.0       1.1      80.6      80.6      51.6       0.9      31.9     0.278    999999    999999
2015/04/22 06:00:00       0.2       1.2      79.6      79.6      49.8      -0.9      31.9     0.272    999999    999999
2015/04/22 06:10:00       0.5       1.3      78.7      78.7      49.8       0.9      31.9     0.264    999999    999999
2015/04/22 06:20:00       0.8       1.2      75.8      76.8      48.8       0.9      31.0     0.256    999999    999999
2015/04/22 06:30:00       1.3       1.5      74.9      73.0      49.8       3.8      30.0     0.228    999999    999999
2015/04/22 06:40:00       1.8       1.7      72.0      72.0      47.9       1.9      29.1     0.216    999999    999999
2015/04/22 06:50:00       2.5       2.0      69.2      70.1      46.0       0.9      28.2     0.208    999999    999999
2015/04/22 07:00:00       3.1       2.3      67.3      61.6      46.0       1.9      26.3     0.184    999999    999999
2015/04/22 07:10:00       3.8       2.7      60.7      62.6      42.3       3.8      24.4     0.152    999999    999999
2015/04/22 07:20:00       4.4       3.1      55.9      57.8      38.5       3.8      23.5     0.122    999999    999999
2015/04/22 07:30:00       5.2       3.6      51.2      53.1      37.6       3.8      20.7     0.096    999999    999999
2015/04/22 07:40:00       6.0       4.1      45.5      47.4      33.8       3.8      18.8     0.062    999999    999999
2015/04/22 07:50:00       6.9       4.6      41.7      43.6      31.9       5.6      16.9     0.022    999999    999999
2015/04/22 08:00:00       7.6       5.0      37.9      40.8      29.1       7.5      15.0    -0.010    999999    999999
2015/04/22 08:10:00       8.1       5.3      35.1      37.9      29.1       7.5      14.1    -0.034    999999    999999
2015/04/22 08:20:00       8.6       5.7      32.2      34.1      27.2       7.5      13.1    -0.054    999999    999999
2015/04/22 08:30:00       9.4       6.1      27.5      31.3      25.4       6.6      11.3    -0.078    999999    999999
